Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
20,1729209296545,400,1625,2208,2326,100,0,0,0,80452.7632446289,10523.473571777344,7209.091857910156,0.30596923828125,25127043072,4294963200,837107712,0
20,1729209296565,400,1625,2208,2326,100,0,0,0,80452.76965332031,10523.582580566406,7209.1627197265625,0.30596923828125,25127043072,4294963200,841302016,0
20,1729209296585,400,1625,2208,2326,100,0,0,0,80452.77600097656,10523.695983886719,7209.234130859375,0.30596923828125,25127043072,4294963200,845496320,0
20,1729209296606,400,1625,2208,2326,100,0,0,0,80452.78234863281,10523.805419921875,7209.3048095703125,0.30596923828125,25127043072,4294963200,849690624,0
20,1729209296626,400,1625,2208,2326,57.894737243652344,0,36.842105865478516,0,80452.78930664063,10523.921203613281,7209.376159667969,0.30596923828125,25127043072,4294963200,858079232,0
20,1729209296646,400,1625,2208,2326,57.894737243652344,0,36.842105865478516,0,80452.79766845703,10524.035522460938,7209.447204589844,0.30596923828125,25127043072,4294963200,862273536,0
20,1729209296666,400,1625,2208,2326,57.894737243652344,0,36.842105865478516,0,80452.80401611328,10524.143615722656,7209.517517089844,0.30596923828125,25127043072,4294963200,866467840,0
20,1729209296686,400,1625,2208,2326,57.894737243652344,0,36.842105865478516,0,80452.8134765625,10524.257507324219,7209.5880126953125,0.30596923828125,25127043072,4294963200,881115136,0
20,1729209296706,400,1625,2208,2326,57.894737243652344,0,36.842105865478516,0,80452.84893798828,10524.382690429688,7209.658630371094,0.30596923828125,25127043072,4294963200,977842176,0
20,1729209296726,400,1625,2208,2326,57.894737243652344,0,36.842105865478516,0,80452.8671875,10524.499816894531,7209.7296142578125,0.30596923828125,25127043072,4294963200,875978752,0
20,1729209296746,400,1625,2208,2326,57.894737243652344,0,36.842105865478516,0,80452.8735961914,10524.611694335938,7209.800354003906,0.30596923828125,25127043072,4294963200,875978752,0
20,1729209296766,400,1625,2208,2326,57.894737243652344,0,36.842105865478516,0,80452.88000488281,10524.719848632813,7209.871337890625,0.30596923828125,25127043072,4294963200,880431104,0
20,1729209296786,400,1625,2208,2326,57.894737243652344,0,36.842105865478516,0,80452.88635253906,10524.832763671875,7209.9417724609375,0.30596923828125,25127043072,4294963200,888819712,0
20,1729209296807,400,1625,2208,2326,57.894737243652344,0,36.842105865478516,0,80452.8950805664,10524.950012207031,7210.012023925781,0.30596923828125,25127043072,4294963200,893014016,0
20,1729209296827,400,1625,2208,2326,0,0,100,0,80452.90155029297,10525.058410644531,7210.083190917969,0.30596923828125,25127043072,4294963200,897208320,0
20,1729209296847,400,1625,2208,2326,0,0,100,0,80452.90802001953,10525.170959472656,7210.1534423828125,0.30596923828125,25127043072,4294963200,901402624,0
20,1729209296867,400,1625,2208,2326,0,0,100,0,80452.9144897461,10525.28076171875,7210.224670410156,0.30596923828125,25127043072,4294963200,905596928,0
20,1729209296887,400,1625,2208,2326,0,0,100,0,80452.9208984375,10525.392272949219,7210.2957763671875,0.30596923828125,25127043072,4294963200,909791232,0
20,1729209296907,400,1625,2208,2326,0,0,100,0,80452.9273071289,10525.503356933594,7210.366760253906,0.30596923828125,25127043072,4294963200,913985536,0
19,1729209296927,400,1625,2208,2326,0,0,100,0,80452.93365478516,10525.612976074219,7210.43798828125,0.30596923828125,25127043072,4294963200,918179840,0
20,1729209296947,400,1625,2208,2326,0,0,100,0,80452.94207763672,10525.727478027344,7210.508544921875,0.30596923828125,25127043072,4294963200,922374144,0
20,1729209296967,400,1625,2208,2326,0,0,100,0,80452.94848632813,10525.836669921875,7210.579772949219,0.30596923828125,25127043072,4294963200,926568448,0
